GSRN,Turbine_short_name,Turbine_name,Turbine_type,Parent_GSRN,In_service,Out_service,BBR_municipal,Placement,UTM_x,UTM_y,UTM_precision,Capacity_kw,Model,Manufacturer,Rotor_diameter,Navhub_height,Fullload_amount,Fullload_quota,Fullload_datetime,Actor_short_name,Actor_name,Valid_to,Valid_from
570714700000013485,740-194301,"Sandbjergvej, vindmølle nr. 1",W,,2000-03-06 00:00:00+00:00,,330,LAND,650208.785,6127180.868,10.0,750.0,44707571,44707079,44.0,40.0,1162403.0,9000000.0,2007-12-05 19:00:00+00:00,EGLNORD-E,Axpo Nordic AG,2016-09-30 23:00:00,2016-06-30 23:00:00
570715000000161018,740-60560358,Lerchenborg - mølle 3,W,,2012-03-09 00:00:00+00:00,,326,LAND,629303.0,6169766.0,2.0,3000.0,44707430,44707122,101.0,79.5,0.0,66000000.0,2018-12-31 21:00:00+00:00,EDK-E,Energi Danmark A/S,9999-01-01 00:00:00,2012-03-01 00:00:00
570714700000003363,740-601-3,Stude Vindmølleklynge 3,W,,1999-11-09 00:00:00+00:00,,330,LAND,643506.4,6134242.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
570714700000013201,740-194302,"Sandbjergvej, Vindmølle nr. 2",W,,2000-03-06 00:00:00+00:00,,330,LAND,650071.693,6127108.154,10.0,750.0,44707571,44707079,44.0,40.0,1178126.0,9000000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,2000-03-01 00:00:00
570714700000003356,740-601-2,Stude Vindmølleklynge 2,W,,1999-11-09 00:00:00+00:00,,330,LAND,643372.0,6134304.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
570714700000003349,740-601-1,Stude Vindmølleklynge 1,W,,1999-11-09 00:00:00+00:00,,330,LAND,643238.0,6134376.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DONGTP-E,DONG Energy Thermal Power A/S,2013-10-31 23:59:59,2013-02-01 00:00:00
570714700000013218,740-194303,"Sandbjergvej, Vindmøllenr. 3",W,,2000-03-06 00:00:00+00:00,,330,LAND,649945.708,6127039.924,10.0,750.0,44707490,44707079,44.0,40.0,1211400.0,9000000.0,2007-06-29 07:00:00+00:00,NEEY-E,NEAS Energy A/S,2014-12-01 00:00:00,2010-03-31 23:00:00
570715000000161032,740-60560371,Lerchenborg - mølle 4,W,,2012-03-15 00:00:00+00:00,,326,LAND,629008.0,6169937.0,2.0,3000.0,44707430,44707122,101.0,79.5,0.0,66000000.0,,EDK-E,Energi Danmark A/S,2012-07-31 22:59:59,2012-03-01 00:00:00
570715000000161056,740-60560373,Lerchenborg mølle 5,W,,2012-03-20 00:00:00+00:00,,326,LAND,628713.0,6170108.0,2.0,3000.0,44707430,44707122,101.0,79.5,0.0,66000000.0,,NEEY-E,NEAS Energy A/S,2013-09-30 23:00:00,2012-03-01 00:00:00
570715000000161049,740-60560375,Lerchenborg - mølle 6,W,,2012-03-26 00:00:00+00:00,,326,LAND,628418.0,6170278.0,2.0,3000.0,44707430,44707122,101.0,79.5,0.0,66000000.0,2019-05-14 03:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2018-09-30 23:00:00
570714700000013287,740-018-01530,"Slagelse Landevej 109 V, Mølle 1",W,,2000-06-21 00:00:00+00:00,,330,LAND,641024.4,6136169.0,1.0,600.0,44707358,44707106,44.0,40.0,985497.0,7200000.0,2006-02-06 19:00:00+00:00,ENDKAT-E,"Energinet.dk, Tab og aftagepligt prod.",2010-06-21 23:00:00,2007-11-15 00:00:00
570714700000005619,740-1800105,Ormeslevvej 34 V,W,,1984-11-24 00:00:00+00:00,,330,LAND,642278.2,6134407.0,1.0,55.0,44707907,44707113,16.0,18.0,1341650.0,1375000.0,2001-11-06 23:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1984-11-01 00:00:00
570714700000013270,740-018-01529,Slagelse Landevej 109 V,W,,2000-06-21 00:00:00+00:00,,330,LAND,640794.0,6136124.0,1.0,600.0,44707358,44707106,44.0,40.0,979336.0,7200000.0,2006-01-21 13:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000008016,740-164163,PRÆSTØ VINDMØLLELAUG I/S,W,,1988-07-21 00:00:00+00:00,,390,LAND,695736.542,6108460.002,10.0,150.0,44707188,44707084,23.0,24.5,4314892.0,3750000.0,2000-01-01 00:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2004-12-31 23:59:59,2004-01-01 00:00:00
570714700000005978,740-051-02999,Nyrupvej 120 V,W,,1986-05-05 00:00:00+00:00,,326,LAND,627800.5,6175644.0,1.0,55.0,44707524,44707106,15.0,18.0,1998790.0,1375000.0,2000-01-01 00:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2004-08-25 22:59:59,2003-03-31 23:00:00
570714700000005961,740-401-72814,Nyrupvej 120 V,W,,1986-05-05 00:00:00+00:00,,326,LAND,627694.3,6175986.0,1.0,55.0,44707524,44707106,15.0,18.0,2337560.0,1375000.0,2000-01-01 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2019-10-31 23:59:59,2015-08-31 23:00:00
570714700000002168,740-016-1,Vedskølle 1,W,,1994-08-01 00:00:00+00:00,,330,LAND,651115.0,6123337.0,10.0,400.0,44707274,44707078,31.0,37.0,,0.0,,DANCOM-E,Danske Commodities A/S,2016-04-30 22:59:59,2014-04-30 23:00:00
570714700000002175,740-016-2,Vedskølle 2,W,,1994-08-01 00:00:00+00:00,,330,LAND,651045.0,6123086.0,10.0,400.0,44707274,44707078,31.0,37.0,,0.0,,DANCOM-E,Danske Commodities A/S,2014-04-30 22:59:59,2013-11-01 00:00:00
570714700000008757,740-174056,Birkemosevej 101-103,W,,1989-12-01 00:00:00+00:00,,330,LAND,650491.883,6123477.466,10.0,250.0,44707744,44707078,26.0,30.0,4383404.0,3750000.0,2000-01-01 00:00:00+00:00,DANCOM-E,Danske Commodities A/S,2018-09-30 23:00:00,2018-05-31 23:00:00
570714700000002151,740-016-01,Vedskølle,W,,1994-08-01 00:00:00+00:00,,330,LAND,650215.443,6123509.721,10.0,250.0,44707558,44707078,31.0,31.0,,0.0,,DONGP-E,DONG Energy Power A/S,2003-12-31 23:59:59,2003-01-01 00:00:00
570714700000002205,740-023-3,Hulby 3,W,,1996-03-01 00:00:00+00:00,,330,LAND,641016.0,6132946.0,10.0,500.0,44707363,44707106,39.0,35.0,,0.0,,DONGTP-E,DONG Energy Thermal Power A/S,2013-10-31 23:59:59,2012-12-01 00:00:00
570714700000002199,740-023-2,Hulby 2,W,,1996-03-01 00:00:00+00:00,,330,LAND,640870.0,6133085.0,10.0,500.0,44707363,44707106,39.0,35.0,,0.0,,DANCOM-E,Danske Commodities A/S,2016-04-30 22:59:59,2014-04-30 23:00:00
570714700000002182,740-023-1,Hulby 1,W,,1996-03-01 00:00:00+00:00,,330,LAND,640729.0,6133226.0,10.0,500.0,44707363,44707106,39.0,35.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
570714700000012853,740-194308,"LEKKENDEVEJ 25, 4735",W,,2000-01-07 00:00:00+00:00,,390,LAND,693126.558,6105044.026,10.0,660.0,44707246,44707106,47.0,45.0,1628598.0,7920000.0,2006-04-19 05:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2019-07-31 23:00:00
570714700000012860,740-194307,LARS ROMME JAKOBSEN,W,,2000-01-07 00:00:00+00:00,,390,LAND,693219.557,6104916.026,10.0,660.0,44707246,44707106,47.0,45.0,1572255.0,7920000.0,2006-05-28 10:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2010-02-01 00:00:00
570714700000013676,740-195375,LEKKENDEVEJ,W,,2000-10-05 00:00:00+00:00,,390,LAND,693311.556,6104784.026,10.0,660.0,44707246,44707106,47.0,45.0,632895.0,7920000.0,2007-01-18 04:00:00+00:00,NEEY-E,NEAS Energy A/S,2008-12-31 23:59:59,2008-09-30 23:00:00
570714700000012884,740-194310,TED KALLEHAVE,W,,2000-01-07 00:00:00+00:00,,390,LAND,694456.546,6102922.032,10.0,660.0,44707246,44707106,47.0,45.0,1744057.0,7920000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,2000-01-01 00:00:00
570714700000012877,740-194309,LILLIENDAL GODS I/S,W,,2000-01-07 00:00:00+00:00,,390,LAND,694531.546,6102800.032,10.0,660.0,44707246,44707106,47.0,45.0,1800389.0,7920000.0,2005-06-06 12:00:00+00:00,ENDKAT-E,"Energinet.dk, Tab og aftagepligt prod.",2010-01-08 00:00:00,2009-03-31 23:00:00
570714700000013669,740-195376,LILLIENDAL GODS I/S,W,,2000-10-05 00:00:00+00:00,,390,LAND,694617.545,6102662.033,10.0,660.0,44707246,44707106,47.0,45.0,650463.0,7920000.0,2006-11-11 09:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000009419,740-179254,SKOVHØJ MØLLE,W,,1992-06-09 00:00:00+00:00,,390,LAND,710896.433,6102129.951,10.0,300.0,44707204,44707084,31.0,30.0,6094279.0,4500000.0,2000-01-01 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2014-01-01 00:00:00,2010-01-01 00:00:00
570714700000010811,740-190145,GLEN HANSEN,W,,1997-07-17 00:00:00+00:00,,390,LAND,708283.449,6101568.971,10.0,600.0,44707228,44707113,43.0,44.5,4754811.0,7200000.0,2003-01-15 03:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2007-11-15 00:00:00,2007-08-31 23:00:00
570714700000010804,740-190144,LARS BUCH,W,,1997-07-17 00:00:00+00:00,,390,LAND,711471.429,6101623.952,10.0,600.0,44707228,44707113,43.0,45.0,5333824.0,7200000.0,2002-10-05 01:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1997-07-01 00:00:00
570714700000010774,740-190143,HENRIK KROGH,W,,1997-07-17 00:00:00+00:00,,390,LAND,711661.428,6101624.951,10.0,600.0,44707228,44707113,43.0,44.5,5186494.0,7200000.0,2002-10-07 06:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1997-07-01 00:00:00
570715000000089336,740-60527271,Kyse Vindmølle 1 I/S Kysemøllen - 30400,W,,2010-03-19 00:00:00+00:00,,370,LAND,654612.0,6111287.0,1.0,2300.0,44707337,44707122,93.0,80.0,0.0,50600000.0,2018-03-01 07:00:00+00:00,DANCOM-E,Danske Commodities A/S,2017-10-30 00:00:00,2017-06-30 23:00:00
570715000000088827,740-60527267,Kyse Vindmølle 2  Kyse SSV3 - 30399,W,,2010-03-18 00:00:00+00:00,,370,LAND,654612.0,6111287.0,1.0,2300.0,44707337,44707122,93.0,80.0,0.0,50600000.0,2018-04-12 02:00:00+00:00,DANCOM-E,Danske Commodities A/S,2016-12-01 00:00:00,2014-05-31 23:00:00
570714700000006890,740-150709,MØN KOMMUNE,W,,1983-11-10 00:00:00+00:00,,390,LAND,709642.438,6099941.976,10.0,75.0,44707607,44707133,0.1,0.1,169353.0,1375000.0,2000-01-01 00:00:00+00:00,,,,
570714700000003424,740-045,Keldby,W,,1999-12-01 00:00:00+00:00,,390,LAND,713943.0,6099849.0,10.0,750.0,44707557,44707078,44.0,45.0,,0.0,,DONGP-E,DONG Energy Power A/S,2002-11-01 00:00:00,1999-12-01 00:00:00
570714700000012785,740-194039,NIELS HENRIK JENSEN,W,,1999-12-22 00:00:00+00:00,,390,LAND,713938.41,6099708.955,10.0,750.0,44707659,44707079,48.0,45.0,2295298.0,9000000.0,2005-02-27 04:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000012778,740-194038,KELDBYMAGLE VINDMØLLELAUG I/S,W,,1999-12-23 00:00:00+00:00,,390,LAND,713900.41,6099542.956,10.0,750.0,44707566,44707079,48.0,45.0,2246191.0,9000000.0,2005-02-24 04:00:00+00:00,DANCOM-E,Danske Commodities A/S,2011-06-30 23:00:00,2011-03-31 23:00:00
570714700000009426,740-179333,BORREN MØLLEN I/S,W,,1992-07-21 00:00:00+00:00,,390,LAND,701396.487,6095226.054,10.0,150.0,44707325,44707113,24.6,32.7,3085461.0,3750000.0,2003-06-20 07:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2008-01-01 00:00:00,2007-11-15 00:00:00
570714700000009808,740-182430,FINN SKOV JENSEN,W,,1995-05-08 00:00:00+00:00,,390,LAND,707455.446,6095858.021,10.0,500.0,44707906,44707113,37.0,35.0,6304302.0,7500000.0,2002-05-11 13:00:00+00:00,ENDKWP-E,"Energinet.dk vind prod, Øst",2005-05-31 22:59:59,2005-05-07 23:00:00
570714700000011207,740-191620,PETER NØHR ANDERSEN,W,,1998-06-12 00:00:00+00:00,,390,LAND,710686.421,6095079.011,10.0,600.0,44707615,44707106,42.0,41.5,3871760.0,7200000.0,2003-11-25 02:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000002854,740-041,Tøvelde,W,,1998-06-01 00:00:00+00:00,,390,LAND,710848.0,6095068.0,10.0,600.0,44707365,44707135,42.0,41.5,,0.0,,DONGP-E,DONG Energy Power A/S,2002-12-31 23:59:59,2002-11-01 00:00:00
570714700000011214,740-191621,JBE I/S,W,,1998-06-04 00:00:00+00:00,,390,LAND,711013.419,6095050.01,10.0,600.0,44707353,44707135,42.0,45.0,3562945.0,7200000.0,2004-06-15 09:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2015-03-31 23:00:00
570714700000008702,740-173851,MORTEN RASMUSSEN,W,,1989-12-29 00:00:00+00:00,,390,LAND,691595.551,6093514.094,10.0,225.0,44707243,44707106,27.0,30.0,6481122.0,3375000.0,2000-01-01 00:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2007-11-15 00:00:00,2005-01-01 00:00:00
570714700000007637,740-159478,OMØ MØLLE,W,,1987-12-01 00:00:00+00:00,,330,LAND,637177.0,6114174.0,10.0,95.0,44707816,44707130,19.0,24.0,4090157.0,2375000.0,2000-01-01 00:00:00+00:00,EDK-E,Energi Danmark A/S,2016-12-01 00:00:00,2016-07-31 23:00:00
570714700000008955,740-175364,Gåbensevej 55,W,,1990-10-10 00:00:00+00:00,,376,LAND,683759.386,6090572.52,10.0,150.0,44707188,44707084,23.0,30.0,3594444.0,3750000.0,2001-11-05 05:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1990-10-01 00:00:00
570714700000006876,740-150383,INGER SKOVBON,W,,1983-11-08 00:00:00+00:00,,390,LAND,702709.464,6087810.107,10.0,45.0,44707327,44707113,15.7,24.0,1108390.0,1125000.0,2001-08-09 18:00:00+00:00,EDK-E,Energi Danmark A/S,2006-03-31 23:00:00,2006-03-01 00:00:00
570714700000009037,740-175809,Herbergervej 16,W,,1990-12-19 00:00:00+00:00,,376,LAND,677461.767,6088350.541,10.0,225.0,44707609,44707106,27.0,31.0,5306460.0,3375000.0,2000-01-01 00:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2019-09-30 23:00:00
570714700000007934,740-163482,Egelev Mosevej,W,,1988-05-20 00:00:00+00:00,,376,LAND,681750.606,6087501.134,10.0,150.0,44707390,44707084,23.0,24.5,4224598.0,3750000.0,2000-01-01 00:00:00+00:00,DANCOM-E,Danske Commodities A/S,2018-09-30 23:00:00,2018-06-30 23:00:00
570714700000010163,740-184078,"Alstrupvej 28, Mølle nr. 5",W,,1996-10-09 00:00:00+00:00,,376,LAND,677824.632,6087310.126,10.0,550.0,44707601,44707113,41.0,40.9,5428556.0,8250000.0,2003-11-02 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2019-02-01 00:00:00,2017-11-01 00:00:00
570714700000002090,740-021-1,Egelev 4,W,,1994-05-01 00:00:00+00:00,,376,LAND,682176.0,6086434.0,10.0,450.0,44707766,44707084,37.0,35.0,,0.0,,DONGTP-E,DONG Energy Thermal Power A/S,2013-10-31 23:59:59,2012-12-01 00:00:00
570714700000010170,740-184079,"Alstrupvej 28, Mølle nr. 4",W,,1996-10-09 00:00:00+00:00,,376,LAND,677828.632,6087158.128,10.0,550.0,44707601,44707113,41.0,42.0,5607947.0,8250000.0,2003-08-15 13:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-12-01 00:00:00
